split,cattle_id,image_path,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,gabor_0,gabor_1,gabor_2,gabor_3,gabor_4,gabor_5,gabor_6,gabor_7,gabor_8,gabor_9,gabor_10,gabor_11,gabor_12,gabor_13,gabor_14,gabor_15,gabor_16,gabor_17,gabor_18,gabor_19,gabor_20,gabor_21,gabor_22,gabor_23,blob_count,blob_mean_r,blob_density,mean_intensity,std_intensity
train,cattle-396,D:\Abhishek\split\train\cattle-396\IMG20230924150408.jpg,0.022939254,0.010762118,0.020966198,0.029257014,0.039859693,0.059390943,0.07854353,0.117845185,0.14568718,0.11645009,0.080098055,0.05819515,0.04412468,0.0299147,0.01813616,0.008430325,0.029695472,0.08970424,63.631084,64.06629,-103.62949,359.14026,5715.4883,2380.8745,142.88533,77.292496,1267.2646,607.43176,5984.713,2469.9294,63.609337,35.84937,-104.59685,226.00041,5714.873,2354.0293,142.92723,73.860245,1267.6007,616.05444,5985.01,2479.6045,272.0,3.8058984,0.0054209186,129.92715,58.03608
train,cattle-396,D:\Abhishek\split\train\cattle-396\IMG20230924150419.jpg,0.051359214,0.038604114,0.042410713,0.03794643,0.035415336,0.037009727,0.044164542,0.057198662,0.07302296,0.06112484,0.04571907,0.036930006,0.03555485,0.03623246,0.036013234,0.028858418,0.059231505,0.24320392,68.433014,128.40636,-113.3125,424.07864,6169.089,1829.056,154.33243,124.41904,1368.035,590.8429,6460.488,1897.877,68.63964,129.67657,-112.75094,435.05963,6169.3525,1805.3245,154.31541,149.14752,1367.9073,617.44495,6460.3413,1901.7552,690.0,2.6954603,0.013751594,140.21068,53.098663
train,cattle-397,D:\Abhishek\split\train\cattle-397\IMG20230924150442_01.jpg,0.051080197,0.031808037,0.034797512,0.03904257,0.041095346,0.045260683,0.053093113,0.06098533,0.07003348,0.06584822,0.049147002,0.044184472,0.043068398,0.041234855,0.036033165,0.026426977,0.054348692,0.21251196,65.50635,169.8192,-107.66209,521.38904,5893.992,2124.0098,147.4617,137.02046,1307.0598,658.8279,6172.1147,2219.2703,65.42343,106.765015,-108.2442,389.32416,5893.613,2109.0632,147.41336,134.53528,1306.7712,632.62006,6171.865,2203.1816,659.0,2.7393682,0.013133769,133.95139,58.965343
train,cattle-397,D:\Abhishek\split\train\cattle-397\IMG20230924150445.jpg,0.04595823,0.027483258,0.034578286,0.039899554,0.040278222,0.046875,0.054408483,0.06867825,0.08892698,0.07736766,0.058274873,0.049166933,0.04280931,0.03930166,0.032465722,0.020188935,0.049924266,0.18341438,63.394627,166.65028,-106.8083,596.90424,5690.013,2135.1287,142.40858,131.87437,1260.997,650.27985,5959.092,2198.3547,63.225933,90.919716,-104.673965,370.0434,5691.354,2096.3384,142.52388,127.45173,1261.949,653.4773,5959.9204,2214.164,579.0,2.8632329,0.011539381,129.28934,59.19843
train,cattle-397,D:\Abhishek\split\train\cattle-397\IMG20230924150446.jpg,0.049206793,0.02592873,0.03511639,0.038803414,0.039600607,0.0466757,0.054109536,0.06780134,0.08071588,0.07475685,0.05484694,0.047612403,0.042510364,0.038125798,0.032645088,0.022421077,0.051638234,0.19748485,66.4357,158.10666,-109.20699,536.75433,5973.865,1976.2847,149.40167,126.57755,1324.3275,601.82605,6255.426,2037.2943,66.36421,86.515656,-109.80941,333.75433,5973.5293,1936.3938,149.46729,119.82896,1324.8658,598.7887,6255.917,2046.3698,609.0,2.7927237,0.012137277,135.7687,54.75202
train,cattle-397,D:\Abhishek\split\train\cattle-397\IMG20230924150448.jpg,0.047592476,0.02604831,0.031688455,0.038703762,0.040477518,0.04908721,0.05578364,0.073102675,0.087013714,0.07714844,0.057198662,0.04928651,0.042032048,0.040935904,0.030911192,0.020527743,0.048529178,0.18393256,65.735344,159.85121,-108.49967,556.8589,5913.1494,1957.8013,147.92456,123.70628,1311.5566,613.04736,6192.686,2017.3284,65.952805,86.46081,-107.794106,331.79425,5913.506,1909.3435,147.85295,120.410095,1310.9583,588.8385,6192.158,2016.2667,621.0,2.7566917,0.012376435,134.41544,54.63596
train,cattle-397,D:\Abhishek\split\train\cattle-397\IMG20230924150448_01.jpg,0.0522162,0.030173788,0.03362165,0.03924187,0.03888313,0.046117667,0.05092076,0.06409439,0.07316247,0.06684471,0.052395567,0.046416614,0.041354433,0.039620537,0.033282846,0.02345743,0.056321748,0.2118742,63.752895,170.30894,-107.22374,589.19226,5714.911,2001.4478,143.10583,142.72366,1267.2788,639.0717,5985.8716,2066.0781,63.478607,102.67125,-104.96314,366.46164,5716.4194,1956.7223,143.04836,130.95413,1266.7864,612.2448,5985.436,2063.7903,705.0,2.6674476,0.014050542,129.86255,56.91136
train,cattle-397,D:\Abhishek\split\train\cattle-397\IMG20230924150450.jpg,0.048887916,0.029376594,0.035794005,0.036112882,0.04015864,0.044583067,0.053113043,0.06855867,0.08149315,0.07384008,0.05361129,0.044941805,0.040098853,0.03995934,0.03276467,0.0232382,0.052574936,0.20089285,64.37777,160.27757,-104.76093,557.24603,5771.11,2022.8672,144.3491,139.74219,1279.9882,633.0324,6043.3784,2090.728,64.13108,92.175316,-105.888145,328.19116,5770.4834,1981.0269,144.27734,117.823105,1279.4445,607.08716,6042.8853,2089.5505,650.0,2.8042226,0.012954401,131.18735,56.353878
train,cattle-397,D:\Abhishek\split\train\cattle-397\IMG20230924150452.jpg,0.052694514,0.028360173,0.03736846,0.038643975,0.03892299,0.043785874,0.051817603,0.066187024,0.07029257,0.06690449,0.05074139,0.047831632,0.041553732,0.03649155,0.031927615,0.023875957,0.058952488,0.21364796,65.662796,144.4973,-107.14172,512.4992,5894.181,1962.9597,147.40175,142.53348,1307.3933,629.2322,6172.4277,2036.7186,65.62915,99.72972,-107.35299,347.99368,5894.0547,1933.2811,147.33406,131.2183,1306.898,603.8926,6172.0205,2037.9172,705.0,2.6855016,0.014050542,134.00664,54.98223
train,cattle-397,D:\Abhishek\split\train\cattle-397\IMG20230924150454.jpg,0.052873883,0.027523119,0.035873726,0.039401308,0.04147401,0.047831632,0.05351164,0.062719226,0.067004144,0.06608737,0.051339287,0.049206793,0.04320791,0.04021843,0.033003826,0.022520727,0.05713887,0.2090641,63.63566,145.82463,-105.212166,524.77014,5727.8184,1971.6929,143.18614,140.70285,1269.2609,631.8853,5997.577,2040.5393,63.549953,100.366135,-104.65353,359.86688,5728.204,1940.9609,143.39783,137.71248,1271.0365,628.7504,5999.1714,2051.8735,684.0,2.756321,0.013632015,130.1774,55.488136
train,cattle-398,D:\Abhishek\split\train\cattle-398\IMG20230924150501.jpg,0.043805804,0.025271045,0.033581793,0.036750637,0.041175064,0.047891423,0.055664062,0.07495616,0.09125877,0.0745177,0.05430883,0.045918368,0.04053731,0.03796636,0.03366151,0.024174904,0.05689971,0.18166055,59.214264,137.98312,-99.12061,465.28015,5329.895,2637.5103,133.38687,125.5122,1181.797,676.84937,5582.109,2723.529,59.241913,70.56826,-97.49057,246.36638,5330.914,2581.732,133.39299,110.067,1181.8094,669.4405,5582.0903,2728.216,522.0,2.849762,0.01040338,121.11962,65.5942
train,cattle-398,D:\Abhishek\split\train\cattle-398\IMG20230924150501_01.jpg,0.03904257,0.022002552,0.032465722,0.03647162,0.039720185,0.051777743,0.06253986,0.085738204,0.10580756,0.08248964,0.05837452,0.048887916,0.042211417,0.038125798,0.03138951,0.019710619,0.049804688,0.1534399,59.803276,125.02592,-97.716255,493.58014,5377.498,2661.8823,134.48094,136.3569,1192.8923,718.0545,5631.4375,2763.767,59.987488,71.66084,-97.78741,284.47525,5377.39,2615.1057,134.4022,94.24186,1192.2751,667.3809,5630.882,2745.724,474.0,3.044363,0.009446748,122.26124,66.74833
train,cattle-398,D:\Abhishek\split\train\cattle-398\IMG20230924150502.jpg,0.02726403,0.016083386,0.027742347,0.034538426,0.039660394,0.05193718,0.068359375,0.1053691,0.14305644,0.108258925,0.06479193,0.05040258,0.043506857,0.03513632,0.02600845,0.012954401,0.035694357,0.10923549,61.146034,109.72013,-100.06163,463.98386,5472.04,2797.172,136.79897,97.5947,1213.4202,718.61316,5730.417,2902.3867,60.95075,44.799664,-99.242874,232.03035,5472.6313,2750.4849,136.8369,85.90886,1213.7246,688.4602,5730.698,2891.5017,366.0,3.381941,0.0072943238,124.42154,68.26871
train,cattle-398,D:\Abhishek\split\train\cattle-398\IMG20230924150505.jpg,0.03511639,0.019790338,0.031788107,0.03625239,0.041952327,0.05169802,0.06379544,0.08828922,0.116071425,0.08904655,0.056760203,0.04681521,0.04143415,0.03814573,0.030951053,0.01811623,0.046237245,0.14773996,60.253788,126.74194,-99.6212,482.72137,5415.54,2568.6848,135.4062,109.83531,1200.5742,674.0458,5671.1743,2654.4753,60.31804,63.146675,-98.50753,257.5554,5416.2373,2515.432,135.50293,95.382576,1201.334,662.6953,5671.839,2655.1204,463.0,3.0800378,0.009227519,123.10764,64.084984
train,cattle-399,D:\Abhishek\split\train\cattle-399\IMG20230924150534.jpg,0.049844548,0.034398917,0.037268814,0.037408322,0.037667412,0.042330995,0.046615914,0.063217476,0.07035236,0.06006856,0.04595823,0.041175064,0.03776706,0.035774074,0.03515625,0.028698979,0.063177615,0.23311941,67.75664,181.80899,-112.31787,585.50555,6098.0254,2675.9326,152.5734,174.98456,1352.4868,786.2795,6386.457,2770.37,67.9218,119.90508,-111.27854,392.73373,6098.6597,2618.3167,152.51039,168.67647,1351.9532,773.48,6385.9546,2764.5315,674.0,2.7586608,0.013432717,138.60172,71.95269
train,cattle-399,D:\Abhishek\split\train\cattle-399\IMG20230924150535_01.jpg,0.0550861,0.039381377,0.03928173,0.038046077,0.033342633,0.037468113,0.040278222,0.053272482,0.06297832,0.055564415,0.04037787,0.03631218,0.03250558,0.035873726,0.035594705,0.031907685,0.07948023,0.25324857,64.60434,203.81783,-108.31928,624.93585,5792.1353,2627.1396,144.96242,190.1467,1283.6348,787.93054,6065.887,2719.0945,64.3517,130.93799,-107.077995,398.7138,5793.035,2567.6033,145.06519,182.58945,1284.4327,778.0553,6066.5806,2713.7695,706.0,2.6824489,0.014070472,131.6071,72.08687
train,cattle-399,D:\Abhishek\split\train\cattle-399\IMG20230924150536.jpg,0.059410874,0.03788664,0.040896047,0.038384885,0.035435267,0.033761162,0.03898278,0.048070792,0.05843431,0.049067285,0.038962852,0.03382095,0.03386081,0.03647162,0.037667412,0.033003826,0.08474171,0.2611408,64.88381,190.4532,-106.266136,578.8468,5811.2603,2596.653,145.35034,196.02919,1288.7584,784.7742,6085.6743,2701.856,64.75983,129.8845,-106.29856,408.95505,5811.29,2560.2285,145.3189,181.97052,1288.4932,769.5294,6085.434,2695.5215,731.0,2.6871994,0.014568718,132.11984,70.97278
train,cattle-399,D:\Abhishek\split\train\cattle-399\IMG20230924150539.jpg,0.044702645,0.031788107,0.039500955,0.040058993,0.036770567,0.04017857,0.048070792,0.0685786,0.08071588,0.06694435,0.04779177,0.041035555,0.037228953,0.03631218,0.038026147,0.029356664,0.06987404,0.20306522,67.1805,200.61812,-111.48578,632.22156,6061.1543,2939.3281,151.60214,175.94472,1343.6575,830.87775,6347.074,3054.5298,67.49338,107.38684,-111.20502,353.7258,6061.222,2897.9543,151.68134,159.84138,1344.2166,808.4988,6347.5786,3052.0784,647.0,2.7655854,0.012894611,137.73663,76.472046
train,cattle-399,D:\Abhishek\split\train\cattle-399\IMG20230924150540.jpg,0.041553732,0.031788107,0.038305167,0.03868383,0.03768734,0.046117667,0.050342795,0.06786113,0.08468192,0.06859853,0.048608895,0.04185268,0.036730707,0.039919484,0.038743623,0.029296875,0.05994898,0.19927853,69.34996,209.1232,-113.17794,638.52686,6224.176,2699.124,155.62347,151.01035,1379.836,762.38226,6517.3027,2791.1082,69.08887,81.86486,-114.38531,317.0922,6223.4785,2640.7473,155.70116,134.2072,1380.433,740.03876,6517.824,2788.8147,625.0,2.828993,0.012456154,141.46959,70.690445
train,cattle-400,D:\Abhishek\split\train\cattle-400\IMG20230924150607_01.jpg,0.032904178,0.01572465,0.027164381,0.03523597,0.04274952,0.05470743,0.07148836,0.09771604,0.119957745,0.10016741,0.067881055,0.054009885,0.0464764,0.03555485,0.024095185,0.013532366,0.03669085,0.12394372,58.089817,90.55072,-94.590294,404.61203,5219.2114,2482.7563,130.48276,97.68592,1157.5541,648.42065,5465.383,2575.1255,58.136295,51.209934,-94.936424,247.1582,5218.97,2444.0024,130.46964,85.578606,1157.4404,633.3475,5465.254,2572.9856,392.0,3.3795013,0.0078125,118.66331,61.08838
train,cattle-400,D:\Abhishek\split\train\cattle-400\IMG20230924150609.jpg,0.0405971,0.022560587,0.0314493,0.03521604,0.03904257,0.050283004,0.058334664,0.07782605,0.09805485,0.084442765,0.061722737,0.051259566,0.04336735,0.038962852,0.028918209,0.019969707,0.046077807,0.17191486,58.94057,113.234566,-97.46634,441.1447,5304.436,2647.2046,132.76578,121.56623,1176.8932,680.37665,5555.552,2746.2395,59.112,75.68814,-96.874306,249.5352,5304.742,2610.349,132.60051,101.12724,1175.5859,668.1468,5554.396,2748.9895,451.0,3.0385206,0.008988361,120.56808,65.32059
train,cattle-400,D:\Abhishek\split\train\cattle-400\IMG20230924150609_01.jpg,0.029436383,0.020527743,0.027044803,0.0379265,0.038504463,0.049366232,0.064373404,0.09386958,0.129544,0.10509008,0.065788426,0.050442442,0.04294882,0.034378987,0.027204242,0.015684789,0.035893653,0.13197544,59.922394,117.44841,-99.43341,437.65268,5391.019,2754.6692,134.92142,98.18269,1195.7859,673.6873,5646.1704,2837.5422,60.021126,46.34346,-98.59108,190.441,5391.5483,2690.9614,134.81952,85.516106,1195.0029,679.05695,5645.423,2847.4482,368.0,3.0205755,0.007334184,122.52768,66.90075
train,cattle-400,D:\Abhishek\split\train\cattle-400\IMG20230924150610.jpg,0.040258292,0.023756377,0.033143334,0.03683036,0.040019132,0.048509248,0.05899235,0.07846381,0.09948979,0.08358578,0.057736766,0.045220822,0.041254785,0.03515625,0.030532526,0.021065848,0.04795121,0.17803332,58.239033,125.1319,-96.219795,453.43613,5218.1465,2812.482,130.51782,116.762985,1157.2122,709.31433,5464.9443,2908.8987,58.175194,82.480286,-94.87754,276.75076,5218.9976,2767.2952,130.50569,109.667564,1157.106,721.5469,5464.8496,2918.076,455.0,3.0059807,0.00906808,118.63339,69.781334
train,cattle-400,D:\Abhishek\split\train\cattle-400\IMG20230924150615.jpg,0.019152584,0.01042331,0.01957111,0.026546557,0.034538426,0.05092076,0.075853,0.12226961,0.18178013,0.13544324,0.07134885,0.04932637,0.034677934,0.02714445,0.017159598,0.009685906,0.028778698,0.08537947,58.657433,68.52924,-96.02771,354.16498,5250.6694,2609.022,131.41954,75.049774,1164.9758,636.76855,5499.0693,2708.013,58.353565,33.571964,-96.45847,179.31013,5250.493,2573.5051,131.24077,72.46037,1163.5022,627.0989,5497.7856,2705.2295,206.0,4.268384,0.0041055484,119.34993,62.44944
train,cattle-400,D:\Abhishek\split\train\cattle-400\IMG20230924150616.jpg,0.017677775,0.009586256,0.019052934,0.026965084,0.032884248,0.05080118,0.06943559,0.1284678,0.19993623,0.13546316,0.07067124,0.04685507,0.032067124,0.024952168,0.017299106,0.008649553,0.027921716,0.081313774,57.28525,59.467785,-94.082825,335.7267,5150.75,2611.117,128.75233,71.38047,1141.9606,631.3316,5393.677,2706.9192,57.352184,31.586962,-93.506775,154.64114,5151.1016,2569.0461,128.83658,69.41681,1142.6592,620.992,5394.2734,2703.77,181.0,4.6352606,0.0036073022,117.09692,62.15726
train,cattle-400,D:\Abhishek\split\train\cattle-400\IMG20230924150617.jpg,0.04257015,0.02345743,0.031827964,0.037866708,0.039580677,0.049824618,0.0598294,0.0754544,0.09365035,0.08422353,0.0573581,0.04683514,0.041015625,0.037488043,0.032087054,0.02082669,0.04948581,0.17661831,52.951687,99.08591,-86.77673,408.57797,4766.892,2493.821,119.1846,110.32172,1057.2124,646.96515,4991.8423,2587.9385,53.143425,82.05232,-86.47462,254.5769,4767.0176,2456.5273,119.17773,99.91315,1057.1996,629.2838,4991.8774,2584.5933,453.0,3.0098863,0.009028221,108.37781,61.74356
train,cattle-401,D:\Abhishek\split\train\cattle-401\IMG20230924150620.jpg,0.034598213,0.021205356,0.027782207,0.030373087,0.0377272,0.04825016,0.06481186,0.090421714,0.11561304,0.09933036,0.06756218,0.05207669,0.042610012,0.035734214,0.025031887,0.014967315,0.04298868,0.14891581,51.661312,108.607704,-85.42822,385.75363,4638.5537,2652.31,116.04252,98.24486,1028.8441,672.3152,4858.0464,2755.9539,51.599556,57.658066,-84.30609,235.24945,4639.331,2615.4797,115.99267,92.9209,1028.4736,656.59534,4857.74,2748.6243,376.0,3.1664655,0.0074936226,105.43688,64.70434
train,cattle-401,D:\Abhishek\split\train\cattle-401\IMG20230924150621.jpg,0.03738839,0.021105709,0.02730389,0.03519611,0.04304847,0.05325255,0.06674506,0.08061623,0.09857302,0.08675462,0.06738281,0.05689971,0.046257176,0.035734214,0.02600845,0.016561702,0.043526787,0.15764509,56.074467,107.55052,-91.65795,399.51743,5030.345,2557.7908,125.80935,107.31451,1115.7738,671.3801,5267.94,2666.3962,55.978283,66.06334,-91.69216,274.33154,5030.352,2534.3672,125.75316,96.35506,1115.3197,651.0332,5267.504,2656.3928,391.0,3.0856802,0.00779257,114.35814,63.235443
train,cattle-401,D:\Abhishek\split\train\cattle-401\IMG20230924150623_01.jpg,0.029376594,0.017797353,0.02606824,0.029675541,0.037308674,0.048907846,0.06417411,0.1015625,0.139489,0.11467634,0.071388714,0.05167809,0.039500955,0.03400032,0.021922832,0.013333067,0.039321586,0.11981824,50.19284,102.55247,-81.81589,407.5724,4507.8296,2567.6213,112.69482,97.74915,999.9363,665.2925,4720.6323,2665.9001,50.353973,61.57702,-81.58383,268.3633,4507.9316,2532.806,112.65813,92.52216,999.6562,651.94775,4720.4404,2662.0796,323.0,3.2394469,0.0064373408,102.505424,63.350437
train,cattle-401,D:\Abhishek\split\train\cattle-401\IMG20230924150626_01.jpg,0.039520886,0.021843113,0.027682558,0.03250558,0.039481025,0.05211655,0.06387516,0.08384486,0.09899155,0.0912787,0.06893734,0.05600287,0.046217315,0.03623246,0.025490275,0.016143177,0.042370856,0.15746573,54.298904,106.39596,-89.2343,383.4751,4898.5244,2408.8538,122.48392,104.15363,1086.061,645.30566,5129.3535,2507.7566,54.488678,63.387756,-89.57686,275.32605,4898.232,2381.0894,122.536385,94.06373,1086.4718,625.6667,5129.7173,2498.111,415.0,3.1525884,0.008270887,111.33659,60.169846
train,cattle-401,D:\Abhishek\split\train\cattle-401\IMG20230924150630.jpg,0.0365912,0.020786831,0.027403539,0.037189096,0.04149394,0.051120058,0.061941963,0.081812024,0.09992825,0.08848852,0.06770169,0.059470665,0.044722576,0.035634566,0.026745854,0.016262755,0.051757812,0.15094866,46.466503,106.0889,-75.58314,382.89066,4167.868,2315.831,104.269264,99.534225,924.9262,622.57166,4364.972,2414.8862,46.40588,61.805153,-75.80282,262.01694,4167.7485,2292.8362,104.12119,92.011604,923.7484,602.41534,4363.9097,2403.6382,368.0,3.1545994,0.007334184,94.76517,57.801216
train,cattle-402,D:\Abhishek\split\train\cattle-402\IMG20230924151925.jpg,0.027582908,0.021823183,0.031349648,0.03236607,0.03754783,0.046257176,0.06080596,0.09456712,0.13347018,0.10799984,0.0725845,0.054408483,0.042231347,0.036551338,0.028479751,0.013851244,0.038564254,0.119559154,58.102264,153.72563,-95.04285,598.2037,5217.2725,2682.3044,130.29668,107.16788,1155.6875,735.149,5462.3394,2765.7517,58.009148,48.32656,-95.09993,252.3665,5217.2725,2609.0308,130.62299,97.73884,1158.3284,710.7205,5464.587,2758.0059,417.0,3.1819801,0.008310746,118.6038,68.044136
train,cattle-402,D:\Abhishek\split\train\cattle-402\IMG20230924151928_01.jpg,0.036092952,0.024912309,0.03515625,0.037488043,0.0392618,0.048808195,0.056261957,0.0775869,0.09773597,0.08854831,0.06534997,0.056720346,0.0484096,0.039799903,0.030592315,0.018176021,0.05185746,0.14724171,56.68787,170.49162,-91.529,640.3376,5083.971,2558.8765,127.0573,154.21465,1127.4767,809.8216,5323.4097,2655.8687,56.634094,90.61039,-92.45188,429.55667,5083.396,2511.506,127.07396,147.6271,1127.6194,785.0834,5323.546,2647.9893,532.0,2.904853,0.010602678,115.60531,69.5316
train,cattle-402,D:\Abhishek\split\train\cattle-402\IMG20230924151929.jpg,0.03130979,0.022859534,0.036890145,0.036750637,0.03902264,0.046576053,0.05851403,0.08488122,0.111248404,0.094387755,0.06505102,0.052734375,0.04298868,0.038504463,0.032087054,0.017418686,0.05353157,0.13524394,56.25859,183.19872,-92.19391,703.3935,5055.2075,2590.059,126.44065,136.97533,1121.3014,793.6663,5294.0034,2672.8235,56.236897,74.703445,-92.16341,383.96127,5055.23,2517.3345,126.38463,136.91653,1120.8071,770.3957,5293.536,2660.198,501.0,2.9850914,0.009984854,114.91763,69.799835
train,cattle-402,D:\Abhishek\split\train\cattle-402\IMG20230924151930_01.jpg,0.033223055,0.022839604,0.034339126,0.037009727,0.03997927,0.046416614,0.05819515,0.08490115,0.11645009,0.09717793,0.067083865,0.05606266,0.044622928,0.03868383,0.027881855,0.016322544,0.043427136,0.13538346,52.179996,165.16013,-84.92829,616.95233,4679.1787,2377.1997,116.79547,131.9229,1036.4165,742.07465,4898.769,2466.9963,52.069256,78.84769,-84.86636,387.6322,4679.2607,2330.9946,117.13998,125.584305,1039.128,709.1357,4901.172,2452.637,493.0,2.963609,0.009825415,106.38839,64.27647
train,cattle-402,D:\Abhishek\split\train\cattle-402\IMG20230924151932.jpg,0.037268814,0.029117506,0.035415336,0.03762755,0.03509646,0.040078923,0.054049745,0.07770647,0.102638714,0.08667491,0.06120456,0.050263073,0.04450335,0.039899554,0.034438774,0.020169005,0.05167809,0.16216916,52.9041,183.07883,-87.878685,644.86273,4751.9443,2436.4753,118.85898,140.19662,1053.7432,743.45337,4976.758,2529.013,53.019363,78.43696,-86.21034,352.98755,4752.976,2388.8733,118.8683,133.17538,1053.865,704.9277,4976.812,2514.126,520.0,2.9168155,0.01036352,108.02685,65.39924
